MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Lot_Config,Land_Slope,Condition_1,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Fence,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Price,Longitude,Latitude
Two_Story_1946_and_Newer,Residential_Low_Density,70,8400,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Above_Average,1980,1981,Gable,HdBoard,HdBoard,BrkFace,130,Typical,CBlock,Typical,No,Unf,7,Unf,0,650,650,Typical,Y,SBrkr,888,676,1564,0,0,2,1,3,1,7,Typ,1,Attchd,Unf,2,476,Typical,Paved,0,50,0,0,204,0,Minimum_Privacy,0,4,2010,WD,171000,-93.685029,42.034678
One_Story_1945_and_Older,Residential_High_Density,70,9800,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Feedr,OneFam,One_Story,Average,1920,1950,Gable,Wd Sdng,Wd Sdng,None,0,Fair,BrkTil,Typical,No,Unf,7,Unf,0,816,816,Typical,N,FuseA,1012,0,1012,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,1,429,Typical,Paved,121,0,80,0,0,0,No_Fence,0,4,2010,WD,67500,-93.67906939999999,42.03607540000001
Duplex_All_Styles_and_Ages,Residential_Medium_Density,68,8930,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,RRAe,Duplex,One_and_Half_Fin,Average,1978,1978,Gable,VinylSd,VinylSd,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,Typical,Y,SBrkr,1318,584,1902,0,0,2,0,4,2,8,Typ,0,Attchd,Unf,2,539,Typical,Paved,0,0,0,0,0,0,No_Fence,0,4,2010,WD,112000,-93.677205,42.036535
Split_Foyer,Residential_Low_Density,88,11782,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,SFoyer,Good,1961,1995,Gable,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,210,1109,Typical,Y,SBrkr,1155,0,1155,1,0,1,0,3,1,6,Min2,0,Detchd,Unf,2,576,Typical,Paved,192,0,0,0,0,0,Minimum_Privacy,400,6,2010,WD,148000,-93.673669,42.034793
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9819,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1967,1967,Gable,MetalSd,MetalSd,BrkFace,31,Good,CBlock,Typical,No,BLQ,2,Unf,0,432,882,Typical,Y,SBrkr,900,0,900,0,0,1,0,3,1,5,Typ,0,Detchd,Unf,1,280,Typical,Paved,0,0,0,0,0,0,Minimum_Privacy,0,2,2010,WD,122000,-93.672096,42.034856
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,7500,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Feedr,OneFam,One_Story,Average,1963,1963,Gable,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,216,1040,Fair,Y,SBrkr,1040,0,1040,1,0,1,1,3,1,5,Typ,0,Attchd,Fin,1,308,Typical,Paved,0,0,220,0,0,0,Minimum_Privacy,0,6,2010,WD,133000,-93.672067,42.03457
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,6897,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Very_Good,1962,2010,Gable,HdBoard,HdBoard,None,0,Good,CBlock,Typical,No,ALQ,1,Unf,0,381,1040,Excellent,Y,SBrkr,1040,0,1040,1,0,1,1,3,1,6,Typ,0,Detchd,Unf,1,260,Typical,Paved,0,104,0,0,0,0,No_Fence,0,4,2010,WD,127000,-93.669688,42.035333
Two_Story_1946_and_Newer,Residential_Low_Density,107,10186,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Average,1992,1992,Gable,HdBoard,HdBoard,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,76,750,Excellent,Y,SBrkr,1061,862,1923,1,0,2,1,3,1,8,Typ,1,Attchd,RFn,2,564,Typical,Paved,240,39,0,0,0,0,No_Fence,0,6,2010,WD,190000,-93.646749,42.048253
Two_Story_1946_and_Newer,Residential_Low_Density,85,13143,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Average,1993,1993,Gable,HdBoard,ImStucc,BrkFace,504,Typical,PConc,Typical,No,LwQ,4,GLQ,981,0,1231,Excellent,Y,SBrkr,1251,1098,2349,1,0,2,1,4,1,9,Typ,1,Attchd,RFn,3,762,Typical,Paved,32,130,0,0,0,0,No_Fence,0,6,2010,WD,362500,-93.651773,42.046825
Two_Story_1946_and_Newer,Residential_Low_Density,88,11134,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Average,1992,1993,Gable,HdBoard,HdBoard,BrkFace,180,Typical,PConc,Typical,No,GLQ,3,Unf,0,261,1390,Excellent,Y,SBrkr,1402,823,2225,1,0,2,1,4,1,7,Typ,1,Attchd,RFn,3,713,Typical,Paved,198,30,0,0,0,0,No_Fence,0,6,2010,WD,285000,-93.652773,42.045773
One_Story_PUD_1946_and_Newer,Floating_Village_Residential,25,4835,Pave,No_Alley_Access,Slightly_Irregular,Lvl,CulDSac,Gtl,Norm,TwnhsE,One_Story,Average,2004,2005,Gable,MetalSd,MetalSd,None,0,Typical,PConc,Typical,Av,GLQ,3,Unf,0,190,1488,Excellent,Y,SBrkr,1488,0,1488,1,0,2,0,2,1,6,Typ,1,Attchd,Fin,2,506,Typical,Paved,168,50,0,0,0,0,No_Fence,0,3,2010,WD,260000,-93.647988,42.047452
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,39,3515,Pave,Paved,Regular,Lvl,Inside,Gtl,Norm,TwnhsE,Two_Story,Average,2004,2004,Gable,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,840,840,Excellent,Y,SBrkr,840,840,1680,0,0,2,1,2,1,3,Typ,0,Attchd,RFn,2,588,Typical,Paved,0,111,0,0,0,0,No_Fence,0,1,2010,WD,190000,-93.64614,42.048086
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,30,3215,Pave,Paved,Regular,Lvl,Inside,Gtl,Norm,TwnhsE,Two_Story,Average,2004,2004,Gable,MetalSd,MetalSd,BrkFace,120,Typical,PConc,Typical,Av,GLQ,3,Unf,0,320,600,Excellent,Y,SBrkr,600,600,1200,0,0,2,1,2,1,4,Typ,0,Detchd,RFn,2,480,Typical,Paved,0,172,0,0,0,0,No_Fence,0,4,2010,ConLD,155000,-93.645599,42.048566
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2544,Pave,Paved,Regular,Lvl,Inside,Gtl,Norm,Twnhs,Two_Story,Average,2004,2005,Gable,MetalSd,MetalSd,None,0,Typical,PConc,Typical,No,GLQ,3,ALQ,42,190,600,Excellent,Y,SBrkr,600,600,1200,1,0,2,1,2,1,4,Typ,0,Detchd,RFn,2,480,Typical,Paved,0,172,0,0,0,0,No_Fence,0,2,2010,WD,149500,-93.644889,42.047876
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2544,Pave,Paved,Regular,Lvl,Inside,Gtl,Norm,Twnhs,Two_Story,Average,2005,2005,Gable,VinylSd,VinylSd,BrkFace,216,Typical,PConc,Typical,No,GLQ,3,Unf,0,224,600,Excellent,Y,SBrkr,600,636,1236,1,0,2,1,2,1,4,Typ,0,Detchd,RFn,2,480,Typical,Paved,0,166,0,0,0,0,No_Fence,0,5,2010,WD,152000,-93.64489,42.047782
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,0,2117,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,Twnhs,Two_Story,Average,2000,2000,Gable,MetalSd,MetalSd,BrkFace,216,Typical,PConc,Typical,No,GLQ,3,Unf,0,378,756,Excellent,Y,SBrkr,769,804,1573,0,0,2,1,3,1,5,Typ,0,Detchd,Unf,2,440,Typical,Paved,0,32,0,0,0,0,No_Fence,0,6,2010,WD,177500,-93.645606,42.046145
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,0,2980,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,TwnhsE,Two_Story,Average,2000,2000,Gable,MetalSd,MetalSd,BrkFace,1159,Typical,PConc,Typical,No,GLQ,3,Unf,0,290,756,Excellent,Y,SBrkr,756,756,1512,1,0,2,1,2,1,5,Typ,0,Detchd,Unf,2,440,Typical,Paved,0,32,0,0,0,0,No_Fence,0,5,2010,WD,177000,-93.645585,42.046145
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2572,Pave,No_Alley_Access,Regular,Lvl,FR2,Gtl,Norm,Twnhs,Two_Story,Average,1999,1999,Hip,MetalSd,MetalSd,None,0,Typical,PConc,Typical,No,ALQ,1,Unf,0,92,696,Excellent,Y,SBrkr,696,720,1416,1,0,2,1,3,1,6,Typ,0,Detchd,Unf,2,484,Typical,Paved,0,44,0,0,0,0,No_Fence,0,5,2010,WD,155000,-93.645482,42.046424
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,0,2403,Pave,No_Alley_Access,Slightly_Irregular,Lvl,FR2,Gtl,Norm,TwnhsE,Two_Story,Average,2003,2003,Gable,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,286,530,Excellent,Y,SBrkr,530,550,1080,0,0,2,1,2,1,4,Typ,0,Attchd,RFn,2,496,Typical,Paved,0,50,0,0,0,0,No_Fence,0,6,2010,WD,147110,-93.645478,42.046114
Two_Story_1946_and_Newer,Floating_Village_Residential,68,7379,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Average,2000,2000,Gable,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,491,975,Excellent,Y,SBrkr,975,873,1848,1,0,2,1,3,1,7,Typ,1,Attchd,RFn,2,592,Typical,Paved,280,184,0,0,0,0,No_Fence,0,4,2010,WD,254000,-93.643556,42.04638
One_Story_PUD_1946_and_Newer,Residential_Low_Density,30,4420,Pave,No_Alley_Access,Slightly_Irregular,Lvl,CulDSac,Gtl,Norm,TwnhsE,One_Story,Average,1980,1980,Gable,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,0,728,Typical,Y,SBrkr,788,0,788,1,0,1,0,1,1,3,Typ,1,Detchd,Fin,2,484,Typical,Paved,133,42,0,0,0,0,No_Fence,0,6,2010,WD,155000,-93.649361,42.042565
One_Story_PUD_1946_and_Newer,Residential_Low_Density,40,3880,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,Twnhs,One_Story,Above_Average,1978,1978,Gable,Wd Sdng,Plywood,None,0,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,174,1226,Typical,Y,SBrkr,1226,0,1226,1,0,1,0,1,1,4,Typ,1,Attchd,Fin,2,484,Typical,Paved,223,78,0,0,0,0,No_Fence,0,1,2010,WD,206000,-93.648143,42.043704
One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,80,8000,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,2002,2002,Gable,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,659,1492,Excellent,Y,SBrkr,1492,0,1492,1,0,2,0,3,1,6,Typ,1,Attchd,RFn,2,596,Typical,Paved,277,137,0,0,0,0,No_Fence,0,4,2010,WD,230000,-93.639516,42.048606
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,10456,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1967,1967,Hip,HdBoard,HdBoard,BrkFace,120,Typical,CBlock,Typical,No,GLQ,3,Unf,0,1323,1829,Good,Y,SBrkr,1829,0,1829,1,0,2,0,4,1,8,Typ,0,Attchd,RFn,2,535,Typical,Paved,0,76,0,0,0,0,No_Fence,0,5,2010,WD,218500,-93.633351,42.046322
Two_Story_1946_and_Newer,Residential_Low_Density,80,10791,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Average,1993,1993,Gable,MetalSd,MetalSd,None,0,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,143,1280,Excellent,Y,SBrkr,1280,1215,2495,1,0,2,1,4,1,9,Typ,1,Attchd,Unf,2,660,Typical,Paved,224,32,0,0,0,0,No_Fence,0,3,2010,WD,243500,-93.636879,42.043038
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,10603,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Good,1977,2001,Gable,Plywood,Plywood,BrkFace,28,Typical,PConc,Typical,Mn,ALQ,1,Unf,0,410,1610,Good,Y,SBrkr,1610,0,1610,1,0,2,0,3,1,6,Typ,2,Attchd,RFn,2,480,Typical,Paved,168,68,0,0,0,0,No_Fence,0,2,2010,WD,205000,-93.637463,42.043306
Two_Story_1946_and_Newer,Residential_Low_Density,80,10421,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Average,1988,1988,Gable,HdBoard,HdBoard,BrkFace,42,Typical,CBlock,Typical,No,GLQ,3,Unf,0,586,980,Typical,Y,SBrkr,980,734,1714,0,0,2,1,3,1,7,Typ,1,Attchd,Unf,2,496,Typical,Paved,228,66,156,0,0,0,Minimum_Privacy,500,3,2010,WD,196500,-93.637788,42.043329
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,9360,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Good,1972,2006,Hip,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,179,1161,Typical,Y,SBrkr,1381,0,1381,1,0,1,1,3,1,5,Typ,1,Attchd,RFn,2,676,Typical,Paved,0,0,0,0,0,0,No_Fence,0,3,2010,WD,197500,-93.631435,42.043822
Two_Story_1946_and_Newer,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Above_Average,1971,1971,Gable,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,386,715,Typical,Y,SBrkr,930,715,1645,0,0,1,2,4,1,7,Typ,0,Attchd,RFn,2,441,Typical,Paved,0,78,0,0,0,0,Good_Wood,0,6,2010,WD,171000,-93.632554,42.043821
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,77,9320,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1959,1959,Gable,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,381,950,Fair,Y,SBrkr,1225,0,1225,1,0,1,1,3,1,6,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,352,0,0,0,0,0,No_Fence,400,1,2010,WD,128950,-93.623383,42.043363
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90,9900,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Average,1966,1966,Hip,HdBoard,HdBoard,None,0,Typical,PConc,Typical,No,BLQ,2,Unf,0,150,1209,Good,Y,SBrkr,1209,0,1209,1,0,1,0,3,1,6,Typ,0,Attchd,RFn,2,504,Typical,Paved,0,0,120,0,0,0,No_Fence,0,4,2010,ConLD,159000,-93.626939,42.039085
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,88,9680,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1967,1967,Gable,Wd Sdng,Plywood,BrkFace,268,Typical,CBlock,Typical,No,BLQ,2,Unf,0,500,1510,Excellent,Y,SBrkr,1510,0,1510,1,0,2,0,3,1,6,Typ,0,Attchd,RFn,2,517,Typical,Paved,0,40,0,0,204,0,Good_Privacy,0,4,2010,WD,178900,-93.627536,42.038971
Split_or_Multilevel,Residential_Low_Density,0,14112,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Norm,OneFam,SLvl,Good,1964,1964,Hip,Wd Sdng,HdBoard,BrkFace,86,Typical,PConc,Typical,Av,GLQ,3,Unf,0,138,1152,Typical,Y,SBrkr,1152,0,1152,1,0,1,0,3,1,6,Typ,1,Attchd,RFn,2,484,Typical,Paved,227,0,0,0,0,0,No_Fence,0,4,2010,WD,180500,-93.627809,42.041146
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,9717,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1950,1996,Hip,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,Mn,GLQ,3,Rec,1029,0,1078,Good,Y,FuseA,1078,0,1078,1,0,1,0,2,1,5,Typ,0,Attchd,Unf,1,240,Typical,Paved,366,0,112,0,0,0,No_Fence,0,4,2010,WD,142125,-93.622864,42.039211
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,68,9724,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_and_Half_Fin,Good,1952,2002,Gable,MetalSd,MetalSd,BrkFace,265,Typical,CBlock,Typical,No,LwQ,4,Unf,0,470,1140,Good,Y,SBrkr,1929,532,2461,0,0,2,0,3,1,7,Min2,2,Detchd,Unf,2,400,Typical,Paved,0,0,0,0,0,0,Good_Wood,0,3,2010,WD,197600,-93.620651,42.039211
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,120,17360,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Artery,OneFam,One_and_Half_Fin,Above_Average,1949,1950,Gable,MetalSd,MetalSd,Stone,340,Good,CBlock,Typical,No,Rec,6,Unf,0,482,782,Typical,Y,SBrkr,1019,537,1556,0,0,2,0,3,1,6,Typ,1,Attchd,Unf,2,470,Typical,Paved,0,0,150,0,0,0,No_Fence,0,1,2010,WD,172500,-93.620504,42.038538
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,50,7207,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Good,1958,2008,Gable,Wd Sdng,Plywood,None,0,Good,CBlock,Typical,Gd,BLQ,2,Unf,0,162,858,Good,Y,SBrkr,858,0,858,1,0,1,0,2,1,4,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,117,0,0,0,0,0,No_Fence,0,2,2010,WD,116500,-93.629287,42.035256
One_Story_1945_and_Older,Residential_Low_Density,55,5350,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Poor,1940,1966,Gable,Wd Sdng,Plywood,None,0,Poor,CBlock,Typical,No,Unf,7,Unf,0,728,728,Excellent,Y,SBrkr,1306,0,1306,0,0,1,0,3,1,6,Mod,0,No_Garage,No_Garage,0,0,No_Garage,Paved,263,0,0,0,0,0,Good_Wood,450,5,2010,WD,76500,-93.629313,42.035482
Split_or_Multilevel,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,SLvl,Above_Average,1955,1972,Gable,AsbShng,AsbShng,BrkFace,164,Typical,CBlock,Typical,Av,BLQ,2,LwQ,132,350,1156,Excellent,Y,SBrkr,1520,0,1520,1,0,1,0,3,1,7,Typ,2,Basment,RFn,1,364,Typical,Paved,0,0,189,0,0,0,No_Fence,0,3,2010,WD,153000,-93.624601,42.036095
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,7800,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1954,1954,Gable,HdBoard,HdBoard,BrkFace,200,Typical,PConc,Typical,No,LwQ,4,Unf,0,728,1268,Good,Y,SBrkr,1268,0,1268,0,0,1,0,2,1,7,Typ,1,Attchd,Fin,1,244,Typical,Paved,0,98,0,0,0,0,No_Fence,0,3,2010,WD,132000,-93.621431,42.037424
Split_Foyer,Residential_Low_Density,75,11380,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,SFoyer,Very_Good,1966,2008,Gable,HdBoard,HdBoard,BrkFace,216,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,136,1080,Good,Y,SBrkr,1128,0,1128,1,0,1,0,2,1,5,Typ,1,Attchd,Unf,1,315,Typical,Paved,238,0,0,0,0,0,No_Fence,1500,1,2010,WD,178000,-93.618221,42.048494
Duplex_All_Styles_and_Ages,Residential_Low_Density,80,11600,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Feedr,Duplex,Two_Story,Average,1960,1960,Gable,MetalSd,MetalSd,BrkFace,361,Typical,CBlock,Typical,No,Rec,6,Unf,0,662,1105,Typical,Y,FuseA,1105,1169,2274,0,0,2,0,5,2,12,Typ,0,Detchd,Unf,2,480,Typical,Paved,0,0,0,0,0,0,No_Fence,0,1,2010,WD,154300,-93.6184183,42.0459375
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,19900,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,PosA,OneFam,One_Story,Average,1970,1989,Gable,Plywood,Plywood,BrkFace,287,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,1035,1947,Typical,Y,SBrkr,2207,0,2207,1,0,2,0,3,1,7,Min1,1,Attchd,RFn,2,576,Typical,Paved,301,0,0,0,0,0,No_Fence,0,7,2010,WD,180000,-93.614307,42.049514
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8197,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,2003,2009,Gable,VinylSd,VinylSd,BrkFace,506,Typical,PConc,Typical,No,GLQ,3,Unf,0,292,1480,Excellent,Y,SBrkr,1480,0,1480,1,0,2,0,3,1,7,Typ,0,Attchd,RFn,2,620,Typical,Paved,252,73,0,0,0,0,Minimum_Privacy,300,2,2010,WD,214000,-93.617553,42.043984
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8050,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1959,1959,Hip,MetalSd,MetalSd,BrkFace,150,Typical,CBlock,Typical,No,BLQ,2,Rec,162,125,1143,Typical,Y,SBrkr,1143,0,1143,1,0,1,0,3,1,6,Typ,0,Attchd,RFn,1,308,Typical,Paved,0,0,0,0,0,0,Good_Privacy,0,5,2010,WD,136000,-93.617117,42.042908
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8400,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1957,1957,Gable,MetalSd,MetalSd,None,0,Good,CBlock,Typical,No,Rec,6,Unf,0,392,1314,Typical,Y,SBrkr,1314,0,1314,1,0,1,0,3,1,5,Typ,0,Attchd,RFn,1,294,Typical,Paved,250,0,0,0,0,0,No_Fence,0,6,2010,WD,145000,-93.618626,42.044847
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,9300,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Feedr,OneFam,One_Story,Average,1960,1960,Gable,MetalSd,HdBoard,BrkFace,324,Typical,CBlock,Typical,No,Rec,6,Unf,0,571,1268,Typical,Y,SBrkr,1264,0,1264,1,0,1,0,3,1,6,Typ,2,Attchd,Unf,2,461,Typical,Paved,0,0,0,0,143,0,No_Fence,0,4,2010,WD,167500,-93.613301,42.044176
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10032,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1959,1959,Gable,Wd Sdng,Wd Sdng,Stone,432,Typical,CBlock,Typical,No,Rec,6,Unf,0,510,1244,Excellent,Y,SBrkr,1580,0,1580,1,0,1,1,3,1,6,Typ,2,Attchd,Unf,2,440,Typical,Paved,0,28,0,0,160,0,Good_Wood,0,6,2010,WD,159500,-93.61424099999999,42.0435919
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,8382,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_and_Half_Fin,Average,1956,1956,Gable,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,832,832,Typical,Y,FuseA,832,505,1337,0,0,1,0,3,1,5,Typ,0,Attchd,Unf,1,263,Typical,Paved,0,0,0,0,0,0,No_Fence,0,2,2010,WD,108000,-93.613624,42.042308
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,10950,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Good,1952,1952,Gable,WdShing,Wd Shng,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,525,864,Typical,Y,SBrkr,1064,0,1064,0,1,1,0,2,1,4,Typ,0,Detchd,Unf,1,318,Typical,Paved,0,0,0,0,0,0,No_Fence,0,5,2010,WD,135000,-93.615622,42.040396
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,119,10895,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Above_Average,1955,1955,Gable,MetalSd,MetalSd,None,0,Good,CBlock,Typical,No,Rec,6,Unf,0,324,972,Typical,Y,SBrkr,972,0,972,0,0,1,0,3,1,5,Typ,0,Attchd,Unf,1,305,Typical,Paved,0,0,205,0,0,0,Good_Wood,0,6,2010,WD,122500,-93.617092,42.04137
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Good,1955,2007,Gable,VinylSd,VinylSd,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,Excellent,Y,SBrkr,827,0,827,0,0,1,0,2,1,5,Mod,1,Detchd,Unf,1,392,Typical,Paved,0,0,0,0,0,0,No_Fence,0,4,2010,WD,107500,-93.61164199999999,42.038521
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,10200,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Good,1954,2003,Gable,Wd Sdng,Wd Sdng,BrkFace,104,Typical,CBlock,Typical,No,ALQ,1,BLQ,362,404,1086,Good,Y,SBrkr,1086,0,1086,1,0,1,0,3,1,6,Typ,0,Attchd,Unf,2,490,Typical,Paved,0,0,0,0,0,0,Good_Wood,0,5,2010,WD,144900,-93.618788,42.038249
